时间戳记,日期,投手,地区,广告消耗（AD Spend） 美元(USD) ,成效（result）,进粉数（people）,平台,单粉成本,单次成效费用,所属团队（team）
2024-12-04 22:49:18.416000,2024-12-04,SG,印度（India）,4048.2,579.0,209.0,,19.36937799,19.36937799,郑州团队
2024-12-04 22:55:29.121000,2024-12-04,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-05 02:17:31.150000,2024-12-04,云迪,土耳其(Turkey),1518.93,92.0,51.0,,29.78294118,29.78294118,深圳团队
2024-12-05 03:01:41.676000,2024-12-04,老郭,土耳其(Turkey),62.3,2.0,0.0,,#DIV/0!,#DIV/0!,深圳团队
2024-12-05 09:24:34.868000,2024-12-04,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-05 12:48:53.915000,2024-12-05,HY,土耳其(Turkey),25.56,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-05 13:10:39.777000,2024-12-04,紫光,土耳其(Turkey),717.98,30.0,25.0,,28.7192,28.7192,深圳团队
2024-12-05 20:17:41.932000,2024-12-05,HW,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-05 20:48:30.951000,2024-12-05,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-05 20:48:54.783000,2024-12-05,YK,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-05 20:52:35.774000,2024-12-05,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-05 21:00:07.841000,2024-12-05,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-06 01:27:37.786000,2024-12-05,HY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-06 01:30:00.258000,2024-12-05,ZJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-06 01:49:53.953000,2024-12-05,云迪,土耳其(Turkey),2059.75,102.0,55.0,,37.45,37.45,深圳团队
2024-12-06 13:10:39.733000,2024-12-05,紫光,土耳其(Turkey),816.51,23.0,21.0,,38.88142857,38.88142857,深圳团队
2024-12-06 13:43:47.492000,2024-12-05,啊闲,土耳其(Turkey),247.75,9.0,1.0,,247.75,247.75,深圳团队
2024-12-06 18:40:29.740000,2024-12-06,HY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-06 19:13:02.743000,2024-12-06,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-06 19:17:44.175000,2024-12-06,HW,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-06 19:48:51.259000,2024-12-06,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-06 20:10:27.140000,2024-12-06,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-06 20:30:24.059000,2024-12-06,YK,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-07 02:25:22.701000,2024-12-06,云迪,土耳其(Turkey),1781.98,97.0,45.0,,39.59955556,39.59955556,深圳团队
2024-12-07 09:06:12.109000,2024-12-06,啊闲,印度（India）,1828.31,237.0,98.0,,18.65622449,18.65622449,深圳团队
2024-12-07 09:13:03.003000,2024-12-07,啊闲,土耳其(Turkey),652.45,21.0,12.0,,54.37083333,54.37083333,深圳团队
2024-12-07 22:05:06.522000,2024-12-07,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-07 22:28:04.740000,2024-12-07,HW,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-07 23:04:06.562000,2024-12-07,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-07 23:05:55.073000,2024-12-07,HY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-08 02:59:54.612000,2024-12-07,啊闲,印度（India）,1558.11,208.0,89.0,,17.50685393,17.50685393,深圳团队
2024-12-08 03:21:11.501000,2024-12-07,云迪,土耳其(Turkey),578.92,41.0,22.0,,26.31454545,26.31454545,深圳团队
2024-12-08 10:39:29.476000,2024-12-07,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-08 12:26:52.516000,2024-12-07,紫光,土耳其(Turkey),526.51,33.0,22.0,,23.93227273,23.93227273,深圳团队
2024-12-08 21:31:52.517000,2024-12-08,YK,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-08 23:49:29.468000,2024-12-08,HY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-09 00:43:54.388000,2024-12-08,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-09 09:55:01.658000,2024-12-08,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-09 10:03:05.115000,2024-12-08,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-09 22:25:39.027000,2024-12-09,YJ,印度（India）,2178.85,333.0,171.0,,12.74181287,12.74181287,郑州团队
2024-12-09 22:35:07.438000,2024-12-09,HY,印度（India）,2185.15,170.0,65.0,,33.61769231,33.61769231,郑州团队
2024-12-09 22:36:29.995000,2024-12-09,WD,印度（India）,1220.63,150.0,33.0,,36.98878788,36.98878788,郑州团队
2024-12-09 22:42:25.187000,2024-12-09,SG,印度（India）,8446.96,1345.0,498.0,,16.96176707,16.96176707,郑州团队
2024-12-09 22:44:24.276000,2024-12-09,HW,印度（India）,7987.74,1170.0,388.0,,20.58695876,20.58695876,金边团队
2024-12-09 22:59:13.502000,2024-12-09,ZJ,德国（Germany）,24.63,1.0,1.0,,24.63,24.63,郑州团队
2024-12-09 23:09:45.147000,2024-12-09,LYD,德国（Germany）,74.83,3.0,2.0,,37.415,37.415,金边团队
2024-12-09 23:16:35.940000,2024-12-09,MY,印度（India）,6482.24,758.0,271.0,,23.9197048,23.9197048,金边团队
2024-12-10 00:35:53.378000,2024-12-09,LYD,印度（India）,821.44,180.0,57.0,,14.41122807,14.41122807,金边团队
2024-12-10 02:49:25.628000,2024-12-09,啊闲,印度（India）,1504.42,213.0,104.0,,14.46557692,14.46557692,深圳团队
2024-12-10 12:14:04.196000,2024-12-09,Mar,印度（India）,70.1,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-10 12:36:06.359000,2024-12-09,YK,印度（India）,3487.98,290.0,104.0,,33.53826923,33.53826923,金边团队
2024-12-10 20:27:12.763000,2024-12-10,HY,印度（India）,3489.81,476.0,141.0,,24.75042553,24.75042553,郑州团队
2024-12-10 21:54:00.491000,2024-12-10,YK,印度（India）,831.5,120.0,22.0,,37.79545455,37.79545455,金边团队
2024-12-10 22:00:54.607000,2024-12-10,SG,印度（India）,3385.91,578.0,187.0,,18.10647059,18.10647059,郑州团队
2024-12-10 22:08:24.164000,2024-12-10,WD,印度（India）,1554.1,206.0,52.0,,29.88653846,29.88653846,郑州团队
2024-12-10 22:22:02.457000,2024-12-10,LYD,印度（India）,2805.43,386.0,111.0,,25.27414414,25.27414414,金边团队
2024-12-10 22:35:38.145000,2024-12-10,YJ,印度（India）,2769.99,485.0,179.0,,15.47480447,15.47480447,郑州团队
2024-12-10 23:13:05.906000,2024-12-10,LYD,德国（Germany）,882.02,11.0,1.0,,882.02,882.02,金边团队
2024-12-10 23:44:54.715000,2024-12-10,HW,印度（India）,10055.69,2281.0,831.0,,12.10070999,12.10070999,金边团队
2024-12-11 01:26:51.216000,2024-12-10,ZJ,德国（Germany）,145.14,1.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-11 03:08:36.287000,2024-12-10,MY,印度（India）,2912.3,486.0,192.0,,15.16822917,15.16822917,金边团队
2024-12-11 09:07:33.353000,2024-12-10,云迪,印度（India）,507.92,52.0,25.0,,20.3168,20.3168,深圳团队
2024-12-11 09:47:49.490000,2024-12-10,老郭,印度（India）,447.39,50.0,22.0,,20.33590909,20.33590909,深圳团队
2024-12-11 09:59:46.829000,2024-12-10,啊闲,印度（India）,3382.55,351.0,172.0,,19.66598837,19.66598837,深圳团队
2024-12-11 20:09:47.129000,2024-12-11,HW,印度（India）,6179.65,1282.0,387.0,,15.96808786,15.96808786,金边团队
2024-12-11 21:03:59.378000,2024-12-11,WD,印度（India）,673.25,90.0,35.0,,19.23571429,19.23571429,郑州团队
2024-12-11 21:22:38.236000,2024-12-11,LYD,德国（Germany）,112.57,3.0,1.0,,112.57,112.57,金边团队
2024-12-11 21:53:56.798000,2024-12-11,YK,印度（India）,322.37,50.0,2.0,,161.185,161.185,金边团队
2024-12-11 22:07:13.613000,2024-12-11,HY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-11 22:37:55.296000,2024-12-11,YJ,印度（India）,8218.71,1428.0,576.0,,14.26859375,14.26859375,郑州团队
2024-12-11 23:02:42.867000,2024-12-11,MY,印度（India）,6033.55,737.0,342.0,,17.64195906,17.64195906,金边团队
2024-12-11 23:23:30.289000,2024-12-11,YK,德国（Germany）,210.79,6.0,1.0,,210.79,210.79,金边团队
2024-12-11 23:30:48.724000,2024-12-11,ZJ,德国（Germany）,46.63,1.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-11 23:38:18.871000,2024-12-11,SG,印度（India）,10079.36,1826.0,779.0,,12.93884467,12.93884467,郑州团队
2024-12-12 06:37:28.279000,2024-12-11,老郭,印度（India）,563.63,91.0,29.0,,19.43551724,19.43551724,深圳团队
2024-12-12 08:39:58.853000,2024-12-11,啊闲,印度（India）,2168.02,293.0,129.0,,16.80635659,16.80635659,深圳团队
2024-12-12 18:17:17.755000,2024-12-12,Mar,印度（India）,336.85,23.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-12 19:41:14.307000,2024-12-12,HY,印度（India）,2552.08,397.0,136.0,,18.76529412,18.76529412,郑州团队
2024-12-12 21:58:10.525000,2024-12-12,WD,印度（India）,886.92,87.0,31.0,,28.61032258,28.61032258,郑州团队
2024-12-12 22:11:46.987000,2024-12-12,YJ,印度（India）,5281.24,788.0,300.0,,17.60413333,17.60413333,郑州团队
2024-12-12 22:48:45.389000,2024-12-12,LYD,印度（India）,1365.92,305.0,115.0,,11.87756522,11.87756522,金边团队
2024-12-12 23:05:12.554000,2024-12-12,YK,印度（India）,1313.66,159.0,48.0,,27.36791667,27.36791667,金边团队
2024-12-12 23:10:53.429000,2024-12-12,MY,印度（India）,6179.43,906.0,471.0,,13.11980892,13.11980892,金边团队
2024-12-12 23:14:10.749000,2024-12-12,YK,德国（Germany）,1016.97,21.0,12.0,,84.7475,84.7475,金边团队
2024-12-12 23:14:54.509000,2024-12-12,ZJ,德国（Germany）,189.07,3.0,1.0,,189.07,189.07,郑州团队
2024-12-12 23:27:16.576000,2024-12-12,HW,印度（India）,9096.25,1838.0,604.0,,15.06001656,15.06001656,金边团队
2024-12-12 23:57:07.780000,2024-12-12,SG,印度（India）,10462.6,1987.0,747.0,,14.00615797,14.00615797,郑州团队
2024-12-13 12:34:18.059000,2024-12-12,啊闲,印度（India）,2088.03,213.0,88.0,,23.72761364,23.72761364,深圳团队
2024-12-13 13:18:36.585000,2024-12-12,善光,印度（India）,572.36,51.0,17.0,,33.66823529,33.66823529,深圳团队
2024-12-13 15:08:38.331000,2024-12-12,老郭,印度（India）,390.61,51.0,15.0,,26.04066667,26.04066667,深圳团队
2024-12-13 17:57:23.220000,2024-12-13,SG,印度（India）,16686.88,2891.0,1216.0,,13.72276316,13.72276316,郑州团队
2024-12-13 18:32:53.155000,2024-12-13,HW,印度（India）,5435.93,1257.0,403.0,,13.48866005,13.48866005,金边团队
2024-12-13 22:07:08.077000,2024-12-13,WD,印度（India）,1718.02,183.0,72.0,,23.86138889,23.86138889,郑州团队
2024-12-13 22:09:23.038000,2024-12-13,HY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-13 22:36:00.302000,2024-12-13,LYD,印度（India）,3630.44,563.0,235.0,,15.44868085,15.44868085,金边团队
2024-12-13 22:38:08.949000,2024-12-13,YJ,印度（India）,3570.45,430.0,161.0,,22.17670807,22.17670807,郑州团队
2024-12-13 23:00:26.832000,2024-12-13,MY,印度（India）,3452.87,603.0,347.0,,9.950634006,9.950634006,金边团队
2024-12-14 00:59:23.227000,2024-12-13,云迪,土耳其(Turkey),1056.95,93.0,52.0,,20.32596154,20.32596154,深圳团队
2024-12-14 07:42:12.621000,2024-12-13,老郭,印度（India）,378.67,50.0,16.0,,23.666875,23.666875,深圳团队
2024-12-14 07:46:11.921000,2024-12-13,善光,印度（India）,1025.15,135.0,38.0,,26.97763158,26.97763158,深圳团队
2024-12-14 12:44:51.269000,2024-12-13,LYD,德国（Germany）,20.08,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-14 13:39:21.414000,2024-12-13,YK,德国（Germany）,1868.29,41.0,22.0,,84.92227273,84.92227273,金边团队
2024-12-14 14:28:57.451000,2024-12-13,ZJ,德国（Germany）,669.1600000000001,14.0,8.0,,83.645,83.645,郑州团队
2024-12-14 20:57:12.033000,2024-12-14,MY,印度（India）,1570.1,309.0,158.0,,9.937341772,9.937341772,金边团队
2024-12-14 21:08:21.535000,2024-12-14,WD,印度（India）,167.07,41.0,15.0,,11.138,11.138,郑州团队
2024-12-14 21:14:41.219000,2024-12-14,HW,印度（India）,6035.12,1200.0,499.0,,12.09442886,12.09442886,金边团队
2024-12-14 21:32:53.012000,2024-12-14,TT,印度（India）,154.1,19.0,8.0,,19.2625,19.2625,
2024-12-14 21:34:45.094000,2024-12-14,HY,印度（India）,2231.3,388.0,138.0,,16.16884058,16.16884058,郑州团队
2024-12-14 22:09:23.197000,2024-12-14,YJ,印度（India）,6973.43,1235.0,455.0,,15.32621978,15.32621978,郑州团队
2024-12-14 22:37:32.033000,2024-12-14,SG,印度（India）,3160.78,867.0,343.0,,9.215102041,9.215102041,郑州团队
2024-12-14 23:30:32.614000,2024-12-14,ZJ,德国（Germany）,440.28,4.0,2.0,,220.14,220.14,郑州团队
2024-12-15 13:27:27.396000,2024-12-14,YK,德国（Germany）,896.56,8.0,3.0,,298.8533333,298.8533333,金边团队
2024-12-15 17:13:26.391000,2024-12-15,HY,印度（India）,2809.26,435.0,152.0,,18.48197368,18.48197368,郑州团队
2024-12-15 20:41:56.395000,2024-12-15,YJ,印度（India）,2788.33,442.0,148.0,,18.84006757,18.84006757,郑州团队
2024-12-15 20:53:00.576000,2024-12-15,WD,印度（India）,1789.88,402.0,143.0,,12.51664336,12.51664336,郑州团队
2024-12-15 21:23:24.190000,2024-12-15,LYD,印度（India）,2361.7,450.0,155.0,,15.23677419,15.23677419,金边团队
2024-12-15 22:26:31.892000,2024-12-15,MY,印度（India）,88.87,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-15 23:35:42.870000,2024-12-15,SG,印度（India）,1189.0,215.0,51.0,,23.31372549,23.31372549,郑州团队
2024-12-16 03:28:37.742000,2024-12-15,HW,印度（India）,1043.22,220.0,85.0,,12.27317647,12.27317647,金边团队
2024-12-16 21:20:58.772000,2024-12-16,WD,印度（India）,1840.06,322.0,114.0,,16.14087719,16.14087719,郑州团队
2024-12-16 21:28:16.290000,2024-12-16,HY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-16 22:13:09.815000,2024-12-16,SG,印度（India）,8045.39,1647.0,624.0,,12.89325321,12.89325321,郑州团队
2024-12-16 22:16:02.881000,2024-12-16,YK,印度（India）,904.58,150.0,42.0,,21.53761905,21.53761905,金边团队
2024-12-16 22:17:13.886000,2024-12-16,HW,印度（India）,1186.25,200.0,83.0,,14.29216867,14.29216867,金边团队
2024-12-16 22:44:04.880000,2024-12-16,MY,印度（India）,1246.83,197.0,111.0,,11.2327027,11.2327027,金边团队
2024-12-16 22:52:37.883000,2024-12-16,ZJ,德国（Germany）,298.17,3.0,2.0,,149.085,149.085,郑州团队
2024-12-16 22:53:54.602000,2024-12-16,YK,德国（Germany）,626.16,10.0,5.0,,125.232,125.232,金边团队
2024-12-17 02:00:15.298000,2024-12-16,LYD,印度（India）,879.04,145.0,55.0,,15.98254545,15.98254545,金边团队
2024-12-17 10:51:43.374000,2024-12-16,YJ,印度（India）,3408.08,536.0,166.0,,20.53060241,20.53060241,郑州团队
2024-12-17 19:04:29.229000,2024-12-17,MY,印度（India）,1894.49,276.0,154.0,,12.30188312,12.30188312,金边团队
2024-12-17 20:19:52.389000,2024-12-17,WD,印度（India）,2668.54,454.0,141.0,,18.9258156,18.9258156,郑州团队
2024-12-17 20:53:18.888000,2024-12-17,HW,印度（India）,2241.65,340.0,158.0,,14.18765823,14.18765823,金边团队
2024-12-17 21:18:50.989000,2024-12-17,SG,印度（India）,8624.62,1587.0,670.0,,12.87256716,12.87256716,郑州团队
2024-12-17 21:38:06.803000,2024-12-17,HY,印度（India）,3587.79,444.0,148.0,,24.24182432,24.24182432,郑州团队
2024-12-17 22:02:46.968000,2024-12-17,YJ,印度（India）,759.07,90.0,26.0,,29.195,29.195,郑州团队
2024-12-17 22:03:47.551000,2024-12-17,ZJ,德国（Germany）,466.44,13.0,5.0,,93.288,93.288,郑州团队
2024-12-17 22:04:32.679000,2024-12-17,TT,印度（India）,800.4,33.0,12.0,,66.7,66.7,
2024-12-17 22:36:14.861000,2024-12-17,YK,德国（Germany）,946.97,13.0,6.0,,157.8283333,157.8283333,金边团队
2024-12-18 00:16:12.006000,2024-12-17,LYD,印度（India）,2427.29,316.0,162.0,,14.9832716,14.9832716,金边团队
2024-12-18 00:18:34.942000,2024-12-17,LYD,印度期权,369.24,411.0,131.0,,2.818625954,2.818625954,金边团队
2024-12-18 11:47:18.677000,2024-12-17,LYD,德国（Germany）,42.63,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-18 21:18:39.340000,2024-12-18,MY,印度（India）,1649.63,227.0,155.0,,10.64277419,10.64277419,金边团队
2024-12-18 21:29:51.403000,2024-12-18,YJ,印度（India）,1586.93,206.0,43.0,,36.90534884,36.90534884,郑州团队
2024-12-18 21:33:54.453000,2024-12-18,WD,印度（India）,2095.93,360.0,160.0,,13.0995625,13.0995625,郑州团队
2024-12-18 22:13:22.197000,2024-12-13,啊闲,印度（India）,1822.99,196.0,75.0,,24.30653333,24.30653333,深圳团队
2024-12-18 22:36:24.637000,2024-12-18,HY,印度（India）,554.18,67.0,21.0,,26.38952381,26.38952381,郑州团队
2024-12-18 23:04:29.579000,2024-12-18,HW,印度（India）,419.25,80.0,29.0,,14.45689655,14.45689655,金边团队
2024-12-18 23:16:33.390000,2024-12-18,SG,印度（India）,1064.53,137.0,55.0,,19.35509091,19.35509091,郑州团队
2024-12-19 01:30:52.038000,2024-12-18,LYD,印度期权,379.18,447.0,177.0,,2.142259887,2.142259887,金边团队
2024-12-19 11:34:12.662000,2024-12-18,LYD,印度（India）,23.55,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-19 11:34:57.062000,2024-12-18,LYD,德国（Germany）,0.55,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-19 14:15:07.167000,2024-12-18,啊闲,印度（India）,1243.95,223.0,97.0,,12.8242268,12.8242268,深圳团队
2024-12-19 22:13:37.415000,2024-12-19,SG,印度（India）,3505.3,517.0,236.0,,14.8529661,14.8529661,郑州团队
2024-12-19 22:16:16.967000,2024-12-19,HY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-19 22:30:48.650000,2024-12-19,LYD,印度期权,0.45,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-19 22:32:51.960000,2024-12-19,LYD,印度（India）,315.48,62.0,18.0,,17.52666667,17.52666667,金边团队
2024-12-19 22:32:54.017000,2024-12-19,YJ,印度（India）,2153.33,349.0,105.0,,20.50790476,20.50790476,郑州团队
2024-12-19 22:38:34.806000,2024-12-19,WD,印度（India）,451.43,69.0,29.0,,15.56655172,15.56655172,郑州团队
2024-12-19 22:43:25.386000,2024-12-19,YK,印度（India）,929.63,125.0,22.0,,42.25590909,42.25590909,金边团队
2024-12-19 23:55:55.168000,2024-12-19,HW,印度（India）,376.04,66.0,22.0,,17.09272727,17.09272727,金边团队
2024-12-20 05:46:16.007000,2024-12-19,MY,印度（India）,7498.96,1901.0,214.0,,35.04186916,35.04186916,金边团队
2024-12-20 14:03:17.067000,2024-12-19,啊闲,印度（India）,2033.9,286.0,92.0,,22.1076087,22.1076087,深圳团队
2024-12-20 20:30:34.878000,2024-12-20,HY,印度（India）,546.46,60.0,28.0,,19.51642857,19.51642857,郑州团队
2024-12-20 22:23:06.338000,2024-12-20,YJ,印度（India）,1769.46,335.0,83.0,,21.31879518,21.31879518,郑州团队
2024-12-20 22:27:59.948000,2024-12-20,MY,印度（India）,1437.77,218.0,76.0,,18.91802632,18.91802632,金边团队
2024-12-20 22:32:02.051000,2024-12-20,WD,印度（India）,4053.24,573.0,161.0,,25.17540373,25.17540373,郑州团队
2024-12-20 23:02:57.301000,2024-12-20,HW,印度（India）,2157.66,350.0,119.0,,18.13159664,18.13159664,金边团队
2024-12-20 23:36:53.922000,2024-12-20,SG,印度（India）,1930.17,372.0,117.0,,16.49717949,16.49717949,郑州团队
2024-12-21 01:36:08.353000,2024-12-20,YK,印度（India）,1129.09,130.0,12.0,,94.09083333,94.09083333,金边团队
2024-12-21 12:47:57.989000,2024-12-20,LYD,印度（India）,1423.18,245.0,47.0,,30.28042553,30.28042553,金边团队
2024-12-21 17:02:07.224000,2024-12-21,SG,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-21 17:02:23.782000,2024-12-21,HY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-21 21:38:13.963000,2024-12-21,YJ,印度（India）,13.76,12.0,5.0,,2.752,2.752,郑州团队
2024-12-21 21:51:21.669000,2024-12-21,WD,印度（India）,873.3,155.0,28.0,,31.18928571,31.18928571,郑州团队
2024-12-22 01:25:56.716000,2024-12-21,MY,印度（India）,8313.16,1151.0,572.0,,14.5334965,14.5334965,金边团队
2024-12-22 04:21:58.572000,2024-12-21,HW,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-22 17:41:27.536000,2024-12-21,YK,印度（India）,2595.4,315.0,85.0,,30.53411765,30.53411765,金边团队
2024-12-22 20:27:25.096000,2024-12-22,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-22 21:04:14.621000,2024-12-22,MY,印度（India）,4189.7,466.0,209.0,,20.04641148,20.04641148,金边团队
2024-12-22 21:16:22.371000,2024-12-22,YK,印度（India）,978.88,155.0,35.0,,27.968,27.968,金边团队
2024-12-22 23:07:34.672000,2024-12-22,SG,印度（India）,504.36,91.0,39.0,,12.93230769,12.93230769,郑州团队
2024-12-22 23:07:59.638000,2024-12-22,HW,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-22 23:14:21.773000,2024-12-22,HW,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-12-23 00:51:30.131000,2024-12-22,啊闲,印度（India）,976.18,221.0,83.0,,11.76120482,11.76120482,深圳团队
2024-12-23 10:16:31.021000,2024-12-22,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-12-23 20:35:25.120000,2024-12-23,SG,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
